target_id	length	eff_length	est_counts	tpm
FBtr0340127	1637	1455.38	0	0
FBtr0086984	1306	1124.38	1	0.106732
FBtr0082487	2236	2054.38	1126	65.7757
FBtr0114604	5618	5436.38	567.255	12.5221
FBtr0082817	3788	3606.38	1194.33	39.7431
FBtr0344783	3888	3706.38	165.412	5.3558
FBtr0073675	1234	1052.38	72	8.21045
FBtr0076188	2544	2362.38	693.426	35.2256
FBtr0076187	2630	2448.38	432.574	21.2026
FBtr0077452	586	404.382	27636.6	8201.65
FBtr0335136	633	451.382	45.1382	12.0007
FBtr0345285	613	431.382	388.244	108.007
FBtr0070490	2352	2170.38	84	4.64463
FBtr0306589	5315	5133.38	0.0678121	0.0015853
FBtr0078169	5082	4900.38	3.31265e-07	8.11249e-09
FBtr0078171	5391	5209.38	388.316	8.94556
FBtr0078168	5225	5043.38	0	0
FBtr0306590	5179	4997.38	2.63006	0.0631583
FBtr0306591	5390	5208.38	573.128	13.2056
FBtr0078170	5248	5066.38	767.141	18.1713
FBtr0330655	5281	5099.38	0	0
FBtr0306592	5528	5346.38	50.4763	1.13301
FBtr0078166	5155	4973.38	62.2408	1.50187
FBtr0078167	5230	5048.38	9.50577e-07	2.25966e-08
FBtr0084326	1531	1349.38	156	13.8739
FBtr0078751	1859	1677.38	431	30.8357
FBtr0082559	1448	1266.38	0	0
FBtr0113358	2184	2002.38	23	1.37844
FBtr0302224	3653	3471.38	463.287	16.0161
FBtr0332968	6696	6514.38	0	0
FBtr0300901	524	342.382	14.3169	5.01817
FBtr0339374	528	346.382	6.68314	2.31544
FBtr0302018	7926	7744.38	12.9158	0.200144
FBtr0073940	6505	6323.38	33.4735	0.635271
FBtr0304875	6355	6173.38	0	0
FBtr0302016	6412	6230.38	0	0
FBtr0331596	6391	6209.38	70.6107	1.36468
FBtr0302017	6415	6233.38	0	0
FBtr0304874	6418	6236.38	0	0
FBtr0073817	4868	4686.38	589	15.0829
FBtr0301041	4621	4439.38	0	0
FBtr0301042	4630	4448.38	728	19.6398
FBtr0079696	628	446.382	226	60.7589
FBtr0347005	2330	2148.38	0	0
FBtr0110774	2283	2101.38	124.218	7.09396
FBtr0344293	2267	2085.38	19.1503	1.10204
FBtr0081734	2380	2198.38	38.6314	2.10885
FBtr0301701	6417	6235.38	578.733	11.1384
FBtr0330066	6206	6024.38	112.465	2.24034
FBtr0305501	4407	4225.38	1.20449e-07	3.42093e-09
FBtr0330067	6417	6235.38	578.733	11.1384
FBtr0333358	6414	6232.38	119.068	2.29271
FBtr0342927	1419	1237.38	0	0
FBtr0081191	1302	1120.38	17.2563	1.84837
FBtr0342926	1519	1337.38	4.74373	0.42567
FBtr0331521	1549	1367.38	0	0
FBtr0331522	1613	1431.38	0	0
FBtr0077115	1524	1342.38	2	0.178798
FBtr0074504	2031	1849.38	2791.06	181.114
FBtr0342787	2411	2229.38	134.936	7.26361
FBtr0077885	2999	2817.38	80.5961	3.43302
FBtr0077886	3421	3239.38	191.404	7.09082
FBtr0076830	678	496.382	0	0
FBtr0346017	699	517.382	0	0
FBtr0112532	618	436.382	1	0.275005
FBtr0299995	1177	995.382	0	0
FBtr0339149	3412	3230.38	157.282	5.84295
FBtr0301516	3383	3201.38	592.264	22.2017
FBtr0085359	5529	5347.38	295.073	6.62211
FBtr0339150	3449	3267.38	270.382	9.93082
FBtr0342734	2540	2358.38	0	0
FBtr0070185	2073	1891.38	2	0.126899
FBtr0080087	1535	1353.38	490.634	43.5056
FBtr0300982	1655	1473.38	26.8626	2.18797
FBtr0302378	1797	1615.38	45.5037	3.38049
FBtr0071773	1280	1098.38	0	0
FBtr0310017	5009	4827.38	20.829	0.517804
FBtr0310018	5305	5123.38	0	0
FBtr0310020	6069	5887.38	0	0
FBtr0344146	4915	4733.38	0	0
FBtr0310019	5015	4833.38	4.54254	0.112786
FBtr0085629	657	475.382	51	12.8747
FBtr0346511	828	646.382	0	0
FBtr0086768	1571	1389.38	1037	89.5705
FBtr0343381	2221	2039.38	0	0
FBtr0073979	2113	1931.38	9	0.55922
FBtr0081101	450	268.382	0	0
FBtr0077015	920	738.382	407	66.1487
FBtr0343265	490	308.382	697.624	271.482
FBtr0072061	593	411.382	415.376	121.173
FBtr0074618	6138	5956.38	4	0.0805908
FBtr0305967	3049	2867.38	0	0
FBtr0086000	3079	2897.38	405	16.7748
FBtr0112929	4880	4698.38	0	0
FBtr0087429	4551	4369.38	39.7217	1.09098
FBtr0332856	4059	3877.38	0	0
FBtr0087431	3648	3466.38	233.839	8.0956
FBtr0303758	1942	1760.38	0	0
FBtr0303757	5340	5158.38	0	0
FBtr0303756	4522	4340.38	57.0644	1.57778
FBtr0087430	4221	4039.38	16.1037	0.478431
FBtr0301334	3652	3470.38	34.6804	1.19926
FBtr0076150	490	308.382	0	0
FBtr0079860	5802	5620.38	0	0
FBtr0304057	4976	4794.38	0	0
FBtr0079861	5381	5199.38	0	0
FBtr0113030	2148	1966.38	0	0
FBtr0304056	4284	4102.38	5	0.146266
FBtr0300468	2056	1874.38	0	0
FBtr0070688	2475	2293.38	0	0
FBtr0332316	1277	1095.38	1	0.109558
FBtr0076997	1428	1246.38	0	0
FBtr0088084	2033	1851.38	42	2.72246
FBtr0290052	1477	1295.38	0	0
FBtr0344660	4010	3828.38	0	0
FBtr0344661	3964	3782.38	0	0
FBtr0344659	3971	3789.38	0	0
FBtr0303293	11515	11333.4	1231.48	13.0399
FBtr0347556	11368	11186.4	1.52032	0.01631
FBtr0084409	1343	1161.38	2445.02	252.647
FBtr0346160	1809	1627.38	6.98447	0.515053
FBtr0071619	4426	4244.38	11.0755	0.313154
FBtr0309176	1364	1182.38	0	0
FBtr0309177	1367	1185.38	0	0
FBtr0086752	677	495.382	0	0
FBtr0074895	1797	1615.38	862	64.0383
FBtr0113210	1659	1477.38	7.72691	0.627655
FBtr0082126	1202	1020.38	166.273	19.5554
FBtr0082119	2993	2811.38	273.375	11.6694
FBtr0302382	4378	4196.38	25.4696	0.728376
FBtr0301093	4774	4592.38	51.1555	1.33679
FBtr0086832	832	650.382	411	75.8371
FBtr0084632	4622	4440.38	714.713	19.3161
FBtr0345370	5509	5327.38	20.6488	0.465145
FBtr0089021	5251	5069.38	1066.35	25.2437
FBtr0084258	553	371.382	1	0.323137
FBtr0079867	1616	1434.38	10	0.836649
FBtr0083779	1716	1534.38	0	0
FBtr0308256	1173	991.382	0	0
FBtr0304871	1357	1175.38	16.8376	1.71913
FBtr0345065	917	735.382	0	0
FBtr0089112	1122	940.382	10.2146	1.30355
FBtr0089113	1197	1015.38	113.702	13.4383
FBtr0089114	1143	961.382	18.073	2.25601
FBtr0345064	863	681.382	7.17313	1.26336
FBtr0079082	1798	1616.38	0.0241513	0.0017931
FBtr0329970	2616	2434.38	2.97585	0.1467
FBtr0339240	615	433.382	0	0
FBtr0100553	393	211.395	0	0
FBtr0085715	1601	1419.38	294.025	24.8595
FBtr0074292	3052	2870.38	966.208	40.3961
FBtr0074293	6837	6655.38	9.89477	0.178419
FBtr0305198	7965	7783.38	17.2905	0.266592
FBtr0332870	4007	3825.38	614.939	19.2915
FBtr0336708	995	813.382	0	0
FBtr0078981	1034	852.382	39	5.49084
FBtr0273303	2877	2695.38	0	0
FBtr0077008	1391	1209.38	1296.51	128.653
FBtr0332065	1778	1596.38	4.12502	0.310097
FBtr0332066	1324	1142.38	454.428	47.7377
FBtr0332067	1350	1168.38	44.9378	4.61567
FBtr0087486	1514	1332.38	0	0
FBtr0336626	360	178.415	0	0
FBtr0307098	318	136.415	0	0
FBtr0073075	2255	2073.38	120	6.9456
FBtr0300810	3915	3733.38	6.55248	0.210626
FBtr0083838	3918	3736.38	2.44752	0.0786108
FBtr0344607	3568	3386.38	0	0
FBtr0086133	1674	1492.38	15	1.2062
FBtr0332474	4133	3951.38	73.7367	2.23946
FBtr0080706	4124	3942.38	2630.37	80.0694
FBtr0080705	4145	3963.38	1674.74	50.7094
FBtr0332473	4112	3930.38	399.156	12.1875
FBtr0300363	915	733.382	0	0
FBtr0075581	1681	1499.38	0	0
FBtr0070749	772	590.382	3	0.609812
FBtr0345745	952	770.382	0	0
FBtr0334496	851	669.382	0	0
FBtr0082860	568	386.382	0	0
FBtr0072083	1230	1048.38	229	26.2134
FBtr0078415	2043	1861.38	15	0.967083
FBtr0076461	2120	1938.38	522.383	32.3413
FBtr0331583	2111	1929.38	0	0
FBtr0331582	2069	1887.38	11.2392	0.714633
FBtr0342624	1603	1421.38	305.531	25.796
FBtr0073776	1282	1100.38	116.469	12.7021
FBtr0306683	1878	1696.38	0	0
FBtr0088125	818	636.382	1	0.188578
FBtr0082598	1758	1576.38	552.966	42.0964
FBtr0290234	1200	1018.38	66	7.77752
FBtr0074271	7899	7717.38	573	8.91031
FBtr0305661	1449	1267.38	0	0
FBtr0300847	784	602.382	0	0
FBtr0340224	4612	4430.38	2.92538e-06	7.9241e-08
FBtr0340225	5420	5238.38	212.699	4.87278
FBtr0089881	4371	4189.38	1463.89	41.9342
FBtr0111141	1581	1399.38	0	0
FBtr0344974	2053	1871.38	0	0
FBtr0070044	1423	1241.38	280.521	27.1186
FBtr0345139	1429	1247.38	28.9971	2.78974
FBtr0345138	1481	1299.38	176.875	16.3357
FBtr0070042	1536	1354.38	124.607	11.041
FBtr0070043	1561	1379.38	0	0
FBtr0088010	467	285.382	635	267.027
FBtr0334522	3913	3731.38	21.5908	0.694394
FBtr0083698	3561	3379.38	568.409	20.1851
FBtr0083699	3740	3558.38	0	0
FBtr0330185	1539	1357.38	0	0
FBtr0076983	1455	1273.38	324	30.5348
FBtr0079179	1784	1602.38	1985.51	148.701
FBtr0332599	1656	1474.38	83.4893	6.79561
FBtr0346193	2078	1896.38	22.848	1.44587
FBtr0074094	1829	1647.38	609.152	44.3751
FBtr0088413	1753	1571.38	0	0
FBtr0088418	2966	2784.38	0	0
FBtr0088419	2966	2784.38	0	0
FBtr0088416	1753	1571.38	497.801	38.0174
FBtr0088417	3046	2864.38	2.26404	0.0948551
FBtr0100182	974	792.382	1876.57	284.209
FBtr0088412	3078	2896.38	0	0
FBtr0332917	1760	1578.38	149.689	11.3811
FBtr0100183	1753	1571.38	2617.98	199.937
FBtr0088415	3078	2896.38	354.7	14.6965
FBtr0088414	2966	2784.38	0	0
FBtr0332916	2924	2742.38	0	0
FBtr0071666	1235	1053.38	196	22.3295
FBtr0076824	2391	2209.38	0	0
FBtr0305283	218	38.3849	1	3.12643
FBtr0085545	4955	4773.38	3	0.0754229
FBtr0082015	1885	1703.38	790	55.6574
FBtr0091493	2470	2288.38	4.86838e-06	2.55308e-07
FBtr0091491	7325	7143.38	0	0
FBtr0091492	2446	2264.38	2	0.105995
FBtr0310062	7141	6959.38	0	0
FBtr0070458	2721	2539.38	98.8315	4.67063
FBtr0070457	4223	4041.38	480.292	14.2621
FBtr0334883	4544	4362.38	88.7847	2.44243
FBtr0303887	4509	4327.38	0	0
FBtr0303886	4316	4134.38	36.0916	1.04762
FBtr0086775	2146	1964.38	632	38.6099
FBtr0335157	3185	3003.38	212.02	8.47177
FBtr0335155	2728	2546.38	301.211	14.1957
FBtr0074795	2975	2793.38	1845.58	79.2885
FBtr0335156	2882	2700.38	31.9323	1.4191
FBtr0080843	1012	830.382	389.688	56.318
FBtr0304692	8553	8371.38	4541	65.0972
FBtr0084813	8484	8302.38	1.77672e-06	2.56817e-08
FBtr0321258	2850	2668.38	0	0
FBtr0089524	2847	2665.38	0	0
FBtr0331651	1426	1244.38	0	0
FBtr0078006	2220	2038.38	0	0
FBtr0086929	2022	1840.38	0	0
FBtr0075065	741	559.382	4.02228	0.862922
FBtr0300438	1228	1046.38	0	0
FBtr0308809	1139	957.382	0	0
FBtr0110805	636	454.382	17.1398	4.52681
FBtr0308808	1094	912.382	4.58574	0.603171
FBtr0308807	970	788.382	8.01575	1.22016
FBtr0306255	3161	2979.38	427.451	17.2174
FBtr0100422	3266	3084.38	1.40303	0.0545893
FBtr0076189	3755	3573.38	33.6754	1.13094
FBtr0076190	3427	3245.38	0	0
FBtr0306254	3654	3472.38	1176.47	40.6595
FBtr0300500	4643	4461.38	165.197	4.44366
FBtr0332081	5080	4898.38	34.425	0.843392
FBtr0300499	3862	3680.38	42.6751	1.39152
FBtr0346536	6398	6216.38	8.36755	0.161536
FBtr0076777	5107	4925.38	14.8061	0.360751
FBtr0332083	2870	2688.38	0	0
FBtr0076776	5065	4883.38	87.2942	2.14523
FBtr0076782	4746	4564.38	128.861	3.38804
FBtr0076775	2828	2646.38	105.226	4.77176
FBtr0076780	4702	4520.38	0	0
FBtr0332080	4197	4015.38	88.393	2.6418
FBtr0306535	6855	6673.38	0	0
FBtr0332082	5098	4916.38	0	0
FBtr0343643	1395	1213.38	0	0
FBtr0080586	1141	959.382	604.712	75.6423
FBtr0302501	1335	1153.38	77.2885	8.04173
FBtr0082174	2061	1879.38	329	21.0082
FBtr0302670	3747	3565.38	418.396	14.0828
FBtr0302667	3464	3282.38	190.753	6.97412
FBtr0302669	3410	3228.38	60.4988	2.2489
FBtr0306633	4342	4160.38	106.451	3.0706
FBtr0302668	3887	3705.38	87.2379	2.8254
FBtr0302666	2092	1910.38	1368.79	85.9852
FBtr0302673	4477	4295.38	1713.49	47.8726
FBtr0303586	4204	4022.38	2249.78	67.1219
FBtr0306634	3324	3142.38	1126.62	43.0254
FBtr0075433	571	389.382	1	0.3082
FBtr0343513	355	173.415	0	0
FBtr0072448	498	316.382	0	0
FBtr0077545	571	389.382	0	0
FBtr0346581	631	449.382	0	0
FBtr0302315	2098	1916.38	1.35583e-07	8.49048e-09
FBtr0072013	2033	1851.38	947.162	61.3955
FBtr0072014	2071	1889.38	189.153	12.0144
FBtr0072015	2034	1852.38	220.685	14.2972
FBtr0343042	8493	8311.38	0	0
FBtr0071493	8469	8287.38	56.2786	0.814956
FBtr0343041	9687	9505.38	5.72693	0.0723037
FBtr0110794	703	521.382	0	0
FBtr0084553	1158	976.382	0	0
FBtr0344266	706	524.382	0	0
FBtr0335412	937	755.382	1	0.15887
FBtr0075112	1469	1287.38	0	0
FBtr0071126	1928	1746.38	5.03138	0.345745
FBtr0301675	5571	5389.38	343.613	7.65136
FBtr0071125	5571	5389.38	1064.06	23.6939
FBtr0077694	785	603.382	797.297	158.575
FBtr0335170	1070	888.382	18.7028	2.52647
FBtr0078523	2018	1836.38	33.082	2.1619
FBtr0078524	1932	1750.38	69.1955	4.74409
FBtr0345591	2130	1948.38	78.7225	4.84878
FBtr0321312	4390	4208.38	0	0
FBtr0321311	4237	4055.38	2	0.0591843
FBtr0308348	1148	966.382	2	0.248364
FBtr0070764	1214	1032.38	0	0
FBtr0334317	801	619.382	0	0
FBtr0081879	699	517.382	223	51.7251
FBtr0310655	696	514.382	0	0
FBtr0071505	889	707.382	0	0
FBtr0289964	639	457.382	0	0
FBtr0088176	1681	1499.38	242.495	19.4088
FBtr0076572	515	333.382	0	0
FBtr0302948	2741	2559.38	14.625	0.685757
FBtr0079418	2566	2384.38	52.375	2.63606
FBtr0301182	1990	1808.38	18	1.19451
FBtr0086862	1969	1787.38	0	0
FBtr0299817	3112	2930.38	0	0
FBtr0301183	3133	2951.38	0	0
FBtr0331301	1301	1119.38	4	0.428835
FBtr0070055	1060	878.382	256.606	35.0584
FBtr0337009	2945	2763.38	19.1709	0.832548
FBtr0084715	2980	2798.38	0	0
FBtr0306089	3249	3067.38	139.829	5.47064
FBtr0337010	2903	2721.38	2.84865e-06	1.2562e-07
FBtr0077604	3062	2880.38	815	33.9559
FBtr0088146	2795	2613.38	158	7.25542
FBtr0072063	3207	3025.38	25	0.991672
FBtr0076463	1340	1158.38	71	7.35554
FBtr0114371	1573	1391.38	0	0
FBtr0083822	1565	1383.38	0	0
FBtr0306648	2630	2448.38	5.04832	0.247443
FBtr0302330	3834	3652.38	0	0
FBtr0087344	5256	5074.38	0.189763	0.00448783
FBtr0087348	2790	2608.38	0	0
FBtr0087343	5243	5061.38	4.40581	0.104464
FBtr0087345	3671	3489.38	0	0
FBtr0087347	4375	4193.38	9.3561	0.267756
FBtr0087346	5512	5330.38	0	0
FBtr0089223	6592	6410.38	1270.28	23.7806
FBtr0089225	5153	4971.38	0.0396071	0.000956101
FBtr0309865	10243	10061.4	64.3932	0.768052
FBtr0089224	5200	5018.38	67.291	1.60917
FBtr0083400	3602	3420.38	325.172	11.409
FBtr0088050	1428	1246.38	0	0
FBtr0074032	2551	2369.38	110.63	5.60331
FBtr0074033	1013	831.382	42.7568	6.17181
FBtr0343984	1003	821.382	2.02885	0.296423
FBtr0345130	838	656.382	257.569	47.0918
FBtr0343983	987	805.382	16.0326	2.38897
FBtr0082079	1189	1007.38	37.3795	4.45295
FBtr0082078	1511	1329.38	10.3053	0.93029
FBtr0306007	995	813.382	144.315	21.2924
FBtr0345417	3851	3669.38	15.6774	0.512729
FBtr0345418	4012	3830.38	160.342	5.02357
FBtr0086922	3656	3474.38	3.82475e-05	1.32109e-06
FBtr0086921	3797	3615.38	1214.04	40.2984
FBtr0082568	1115	933.382	0	0
FBtr0087334	1782	1600.38	208.434	15.6298
FBtr0392910	3425	3243.38	7.93921	0.293756
FBtr0084885	2202	2020.38	1.8183	0.108004
FBtr0084884	2266	2084.38	0	0
FBtr0304805	2199	2017.38	11.2425	0.668779
FBtr0301266	482	300.382	1	0.399516
FBtr0301043	1539	1357.38	0	0
FBtr0343362	1818	1636.38	0	0
FBtr0088966	2747	2565.38	0	0
FBtr0336909	2610	2428.38	1280.98	63.3045
FBtr0087904	6284	6102.38	516	10.1475
FBtr0339462	943	761.382	0	0
FBtr0088213	858	676.382	24	4.25821
FBtr0303850	1266	1084.38	3	0.332007
FBtr0085488	5795	5613.38	0	0
FBtr0303095	5651	5469.38	4	0.0877667
FBtr0075075	892	710.382	123	20.7788
FBtr0072573	2457	2275.38	0	0
FBtr0306565	2316	2134.38	175.659	9.87659
FBtr0333903	2942	2760.38	11.3384	0.492935
FBtr0306564	2415	2233.38	423.72	22.7679
FBtr0306566	3020	2838.38	80.7905	3.41584
FBtr0333904	2512	2330.38	143.5	7.3898
FBtr0072572	1844	1662.38	48.9922	3.53675
FBtr0305683	1463	1281.38	0	0
FBtr0080982	1284	1102.38	1798	195.734
FBtr0088644	377	195.415	451.809	277.462
FBtr0073839	595	413.382	175	50.8036
FBtr0300710	507	325.382	56.9781	21.0147
FBtr0304058	416	234.395	4.34089	2.22248
FBtr0343266	286	104.426	11	12.6413
FBtr0091694	739	557.382	0	0
FBtr0085323	3563	3381.38	76.3085	2.70824
FBtr0113301	4604	4422.38	139.252	3.77878
FBtr0085325	3573	3391.38	2.04296	0.0722921
FBtr0113299	3582	3400.38	0.079275	0.0027978
FBtr0085322	3405	3223.38	1407.32	52.3948
FBtr0085417	3325	3143.38	927	35.3908
FBtr0112614	5272	5090.38	9.09972	0.214529
FBtr0290253	2817	2635.38	7.7058	0.350899
FBtr0339991	5475	5293.38	0	0
FBtr0112616	2475	2293.38	8.19449	0.428799
FBtr0113043	4096	3914.38	1079.95	33.1091
FBtr0081148	4507	4325.38	242.053	6.71574
FBtr0086152	2981	2799.38	1367.31	58.6154
FBtr0086153	2816	2634.38	464.067	21.1403
FBtr0086150	2833	2651.38	6938.49	314.051
FBtr0086151	2798	2616.38	3331.14	152.792
FBtr0333024	565	383.382	0	0
FBtr0077268	1073	891.382	587.251	79.0621
FBtr0339633	1236	1054.38	51.7488	5.88993
FBtr0091630	5569	5387.38	0	0
FBtr0091631	5317	5135.38	0	0
FBtr0333702	5079	4897.38	36.3328	0.890314
FBtr0307333	5584	5402.38	0	0
FBtr0307334	5413	5231.38	8.66719	0.198825
FBtr0452090	1078	896.382	13.9308	1.86506
FBtr0073256	848	666.382	78	14.0469
FBtr0075753	11756	11574.4	832.465	8.6313
FBtr0333020	11753	11571.4	1.5351	0.0159206
FBtr0086954	3102	2920.38	569	23.3819
FBtr0080444	1420	1238.38	156	15.1174
FBtr0310092	441	259.395	2	0.925287
FBtr0075295	2552	2370.38	139.117	7.04318
FBtr0075294	2603	2421.38	0	0
FBtr0075293	2482	2300.38	1141.88	59.5703
FBtr0074698	1814	1632.38	15	1.10275
FBtr0072568	774	592.382	2	0.405169
FBtr0076401	2167	1985.38	3994.98	241.478
FBtr0330097	2164	1982.38	2816.67	170.513
FBtr0076398	2270	2088.38	198.824	11.4253
FBtr0076400	2273	2091.38	239.863	13.7638
FBtr0076399	2164	1982.38	2816.67	170.513
FBtr0300011	469	287.382	28	11.6925
FBtr0302943	1369	1187.38	2.33599e-06	2.36096e-07
FBtr0339561	1346	1164.38	354.099	36.4953
FBtr0302942	1403	1221.38	26.6877	2.62221
FBtr0081417	1172	990.382	307.361	37.2439
FBtr0339560	1512	1330.38	68.4693	6.17629
FBtr0081418	1244	1062.38	874.564	98.7914
FBtr0081419	1181	999.382	785.505	94.3248
FBtr0302945	1550	1368.38	73.3486	6.43269
FBtr0339559	1309	1127.38	105.408	11.2205
FBtr0081420	1541	1359.38	0	0
FBtr0345687	1827	1645.38	186.363	13.5926
FBtr0302944	1413	1231.38	42.1937	4.11209
FBtr0085514	695	513.382	0	0
FBtr0340409	3771	3589.38	29.5379	0.987572
FBtr0089999	3772	3590.38	20.9924	0.701664
FBtr0333009	1087	905.382	61.4204	8.14121
FBtr0081428	689	507.382	738.58	174.691
FBtr0303898	7332	7150.38	0	0
FBtr0331284	3786	3604.38	0	0
FBtr0079914	6723	6541.38	0	0
FBtr0079912	6495	6313.38	0	0
FBtr0079915	3992	3810.38	0	0
FBtr0079916	3068	2886.38	1	0.0415771
FBtr0079913	7583	7401.38	0	0
FBtr0073346	458	276.382	0	0
FBtr0074864	1398	1216.38	14	1.38123
FBtr0113437	3742	3560.38	0	0
FBtr0078531	3659	3477.38	327.906	11.3163
FBtr0078532	3716	3534.38	0	0
FBtr0306600	4059	3877.38	385.562	11.9334
FBtr0332105	3937	3755.38	16.3609	0.52283
FBtr0302134	4245	4063.38	121.169	3.57858
FBtr0078533	5916	5734.38	45.0025	0.941799
FBtr0302291	2338	2156.38	6705.97	373.202
FBtr0074329	1354	1172.38	0	0
FBtr0075544	1414	1232.38	1	0.0973784
FBtr0076745	1825	1643.38	55.537	4.05557
FBtr0302329	1472	1290.38	81.463	7.57618
FBtr0346815	2925	2743.38	0	0
FBtr0078212	3909	3727.38	0	0
FBtr0345391	1289	1107.38	0	0
FBtr0075018	995	813.382	47.0163	6.93684
FBtr0310276	822	640.382	82.739	15.5053
FBtr0304821	387	205.405	0	0
FBtr0072578	2049	1867.38	1077	69.2135
FBtr0080052	1516	1334.38	4005.03	360.192
FBtr0332197	2333	2151.38	28.966	1.61577
FBtr0309792	742	560.382	0	0
FBtr0344866	670	488.382	0	0
FBtr0083806	3531	3349.38	249.86	8.9524
FBtr0334922	3603	3421.38	79.1139	2.77497
FBtr0083805	4046	3864.38	151.138	4.69356
FBtr0334921	3504	3322.38	0	0
FBtr0302492	4118	3936.38	55.8885	1.70386
FBtr0331383	1766	1584.38	1	0.075744
FBtr0070424	1109	927.382	0	0
FBtr0303267	2310	2128.38	0.787205	0.044386
FBtr0079237	2313	2131.38	0.139999	0.00788261
FBtr0309288	2305	2123.38	14.0728	0.795354
FBtr0332148	6311	6129.38	810.35	15.8659
FBtr0332150	6245	6063.38	24.4657	0.484229
FBtr0332151	6302	6120.38	31.8045	0.623617
FBtr0332149	6254	6072.38	646.38	12.7743
FBtr0072927	4666	4484.38	18.6673	0.499558
FBtr0072926	3254	3072.38	2197.33	85.8279
FBtr0078278	1439	1257.38	119.522	11.4074
FBtr0445727	422	240.395	0	0
FBtr0089111	5357	5175.38	701	16.2549
FBtr0304898	553	371.382	0	0
FBtr0290290	1684	1502.38	326.974	26.118
FBtr0273204	1762	1580.38	43.0264	3.26724
FBtr0305917	441	259.395	942	435.81
FBtr0346322	593	411.382	0	0
FBtr0299682	759	577.382	0	0
FBtr0304121	4501	4319.38	0	0
FBtr0330147	4570	4388.38	0	0
FBtr0333902	4483	4301.38	0	0
FBtr0333901	4586	4404.38	1.56542e-08	4.26535e-10
FBtr0304120	4588	4406.38	0	0
FBtr0330146	4588	4406.38	0	0
FBtr0304122	4517	4335.38	4	0.110724
FBtr0075646	4080	3898.38	831	25.5814
FBtr0087070	567	385.382	0	0
FBtr0074590	614	432.382	1	0.27755
FBtr0305955	2224	2042.38	0	0
FBtr0087677	1561	1379.38	0	0
FBtr0333883	1583	1401.38	0	0
FBtr0089493	1670	1488.38	372	29.9942
FBtr0075547	1495	1313.38	355	32.4374
FBtr0081941	1545	1363.38	6	0.528131
FBtr0075223	990	808.382	0	0
FBtr0310051	834	652.382	0	0
FBtr0331920	2804	2622.38	114.58	5.24348
FBtr0086500	2503	2321.38	558.572	28.8762
FBtr0088727	1572	1390.38	0	0
FBtr0339356	1447	1265.38	894	84.786
FBtr0073139	1201	1019.38	0	0
FBtr0072090	581	399.382	0	0
FBtr0083418	851	669.382	1	0.179281
FBtr0080051	1082	900.382	294	39.1858
FBtr0088925	1577	1395.38	110	9.46036
FBtr0085572	1158	976.382	7	0.860372
FBtr0072285	6115	5933.38	344	6.95768
FBtr0300721	1901	1719.38	0	0
FBtr0300722	1847	1665.38	0	0
FBtr0332127	1950	1768.38	0	0
FBtr0300724	1898	1716.38	0	0
FBtr0079710	2774	2592.38	204.907	9.48563
FBtr0331990	3041	2859.38	107.093	4.49466
FBtr0085535	1021	839.382	1873.8	267.9
FBtr0085536	1116	934.382	46.1953	5.9331
FBtr0084035	3171	2989.38	786	31.5536
FBtr0070864	1408	1226.38	0	0
FBtr0344821	1866	1684.38	30.6532	2.18396
FBtr0078194	1859	1677.38	53.1326	3.80134
FBtr0070723	2313	2131.38	131.715	7.41619
FBtr0343535	2135	1953.38	888.285	54.5724
FBtr0080602	1086	904.382	49	6.50208
FBtr0299955	1270	1088.38	0	0
FBtr0077958	2029	1847.38	1901	123.49
FBtr0086499	884	702.382	0	0
FBtr0345818	979	797.382	0	0
FBtr0305213	5657	5475.38	0	0
FBtr0087416	4075	3893.38	113.799	3.50767
FBtr0305216	5459	5277.38	0	0
FBtr0305217	4468	4286.38	0	0
FBtr0111007	2304	2122.38	0	0
FBtr0305214	5534	5352.38	0	0
FBtr0111006	4393	4211.38	0	0
FBtr0305215	5666	5484.38	0	0
FBtr0087415	5132	4950.38	56.2011	1.36243
FBtr0113117	2123	1941.38	41	2.53443
FBtr0081242	1145	963.382	2	0.249138
FBtr0071091	1705	1523.38	2539	200.015
FBtr0344440	2034	1852.38	2.26176	0.146529
FBtr0344442	2199	2017.38	0	0
FBtr0344441	1215	1033.38	1.33969	0.155579
FBtr0344443	2109	1927.38	0	0
FBtr0343988	1058	876.382	0.00202879	0.000277813
FBtr0078720	1051	869.382	37.7708	5.21379
FBtr0343989	1052	870.382	9.22715	1.27223
FBtr0073948	606	424.382	35	9.89736
FBtr0091748	588	406.382	149.457	44.1356
FBtr0091747	1336	1154.38	0.771646	0.0802189
FBtr0342609	2545	2363.38	0	0
FBtr0344769	2414	2232.38	0.0601417	0.00323307
FBtr0306841	2409	2227.38	0.939858	0.0506379
FBtr0075297	5195	5013.38	0	0
FBtr0321285	6001	5819.38	306.331	6.31716
FBtr0332122	5092	4910.38	224.669	5.49081
FBtr0072403	1726	1544.38	4	0.310823
FBtr0082588	1194	1012.38	1.0044	0.119062
FBtr0077852	1707	1525.38	168	13.2172
FBtr0334813	1907	1725.38	0	0
FBtr0100361	4159	3977.38	185.826	5.60682
FBtr0301633	2311	2129.38	452.318	25.4917
FBtr0334298	3856	3674.38	4.10935	0.134214
FBtr0301632	2962	2780.38	0.069308	0.00299149
FBtr0301634	2802	2620.38	94.6924	4.33669
FBtr0081657	4140	3958.38	0	0
FBtr0081658	3987	3805.38	0	0
